timestamp,open,high,low,close,volume,instrument
2024-01-02T15:57:00+00:00,4994.27,4994.52,4993.53,4993.74,193,MES
2024-01-02T15:58:00+00:00,4993.74,4994.42,4993.31,4994.08,112,MES
2024-01-02T15:59:00+00:00,4994.08,4995.53,4994.0,4995.42,247,MES
2024-01-02T16:00:00+00:00,4995.42,4995.59,4994.75,4995.57,172,MES
2024-01-02T16:01:00+00:00,4995.57,4995.93,4994.05,4994.52,306,MES
2024-01-02T16:02:00+00:00,4994.52,4995.47,4994.04,4995.14,223,MES
2024-01-02T16:03:00+00:00,4995.14,4997.13,4994.95,4996.15,169,MES
2024-01-02T16:04:00+00:00,4996.15,4997.29,4996.05,4996.91,137,MES
2024-01-02T16:05:00+00:00,4996.91,4997.4,4995.98,4996.27,219,MES
2024-01-02T16:06:00+00:00,4996.27,4996.93,4995.56,4995.7,247,MES
2024-01-02T16:07:00+00:00,4995.7,4995.73,4995.29,4995.68,245,MES
2024-01-02T16:08:00+00:00,4995.68,4996.14,4995.03,4995.69,239,MES
2024-01-02T16:09:00+00:00,4995.69,4995.71,4994.98,4995.19,194,MES
2024-01-02T16:10:00+00:00,4995.19,4995.56,4994.98,4995.19,242,MES
2024-01-02T16:11:00+00:00,4995.19,4995.47,4994.94,4995.41,178,MES
2024-01-02T16:12:00+00:00,4995.41,4995.6,4995.2,4995.28,249,MES
2024-01-02T16:13:00+00:00,4995.28,4995.3,4993.89,4994.36,203,MES
2024-01-02T16:14:00+00:00,4994.36,4995.09,4994.16,4994.2,261,MES
2024-01-02T16:15:00+00:00,4994.2,4994.35,4993.99,4994.12,176,MES
2024-01-02T16:16:00+00:00,4994.12,4994.32,4993.94,4993.97,159,MES
2024-01-02T16:17:00+00:00,4993.97,4994.23,4993.93,4994.18,217,MES
2024-01-02T16:18:00+00:00,4994.18,4995.19,4994.02,4994.6,268,MES
2024-01-02T16:19:00+00:00,4994.6,4994.98,4994.38,4994.84,230,MES
2024-01-02T16:20:00+00:00,4994.84,4995.48,4994.77,4995.33,136,MES
2024-01-02T16:21:00+00:00,4995.33,4996.15,4994.97,4995.74,267,MES
2024-01-02T16:22:00+00:00,4995.74,4996.07,4994.64,4994.69,60,MES
2024-01-02T16:23:00+00:00,4994.69,4995.52,4994.24,4994.99,202,MES
2024-01-02T16:24:00+00:00,4994.99,4996.05,4994.9,4995.92,381,MES
2024-01-02T16:25:00+00:00,4995.92,4997.11,4995.84,4997.08,155,MES
2024-01-02T16:26:00+00:00,4997.08,4997.23,4996.49,4996.63,258,MES
2024-01-02T16:27:00+00:00,4996.63,4997.64,4996.61,4997.37,304,MES
2024-01-02T16:28:00+00:00,4997.37,4998.19,4997.23,4997.81,226,MES
2024-01-02T16:29:00+00:00,4997.81,4998.46,4997.24,4998.11,293,MES
2024-01-02T16:30:00+00:00,4998.11,4998.21,4997.51,4998.11,222,MES
2024-01-02T16:31:00+00:00,4998.11,4998.41,4996.94,4997.73,224,MES
2024-01-02T16:32:00+00:00,4997.73,4998.53,4997.51,4998.39,248,MES
2024-01-02T16:33:00+00:00,4998.39,4999.93,4998.35,4998.96,290,MES
2024-01-02T16:34:00+00:00,4998.96,5000.07,4998.56,4999.48,273,MES
2024-01-02T16:35:00+00:00,4999.48,5000.0,4999.29,4999.73,246,MES
2024-01-02T16:36:00+00:00,4999.73,5001.09,4999.67,5000.4,246,MES
2024-01-02T16:37:00+00:00,5000.4,5001.05,5000.39,5000.58,360,MES
2024-01-02T16:38:00+00:00,5000.58,5000.64,4999.87,4999.94,308,MES
2024-01-02T16:39:00+00:00,4999.94,5001.24,4999.62,5000.71,275,MES
2024-01-02T16:40:00+00:00,5000.71,5001.24,4999.93,5000.29,287,MES
2024-01-02T16:41:00+00:00,5000.29,5000.84,4999.93,5000.67,232,MES
2024-01-02T16:42:00+00:00,5000.67,5001.8,5000.37,5001.48,265,MES
2024-01-02T16:43:00+00:00,5001.48,5001.72,5000.94,5001.03,180,MES
2024-01-02T16:44:00+00:00,5001.03,5001.24,5000.71,5001.12,202,MES
2024-01-02T16:45:00+00:00,5001.12,5001.54,5000.07,5000.85,399,MES
2024-01-02T16:46:00+00:00,5000.85,5001.01,5000.31,5000.93,240,MES
2024-01-02T16:47:00+00:00,5000.93,5000.97,5000.13,5000.29,187,MES
2024-01-02T16:48:00+00:00,5000.29,5000.79,4998.94,4999.17,193,MES
2024-01-02T16:49:00+00:00,4999.17,4999.25,4998.9,4999.11,224,MES
2024-01-02T16:50:00+00:00,4999.11,4999.81,4998.99,4999.5,173,MES
2024-01-02T16:51:00+00:00,4999.5,5000.34,4999.24,5000.33,223,MES
2024-01-02T16:52:00+00:00,5000.33,5000.58,4999.66,5000.22,172,MES
2024-01-02T16:53:00+00:00,5000.22,5001.1,4999.66,4999.99,241,MES
2024-01-02T16:54:00+00:00,4999.99,5001.25,4999.91,5000.53,222,MES
2024-01-02T16:55:00+00:00,5000.53,5001.59,5000.29,5001.42,211,MES
2024-01-02T16:56:00+00:00,5001.42,5003.4,5001.22,5002.8,301,MES
2024-01-02T16:57:00+00:00,5002.8,5003.02,5001.35,5001.42,282,MES
2024-01-02T16:58:00+00:00,5001.42,5002.06,5000.83,5001.94,277,MES
2024-01-02T16:59:00+00:00,5001.94,5002.05,5001.25,5001.46,224,MES
2024-01-03T14:00:00+00:00,5001.96,5003.46,5001.95,5002.77,114,MES
2024-01-03T14:01:00+00:00,5002.77,5003.19,5002.0,5002.18,255,MES
2024-01-03T14:02:00+00:00,5002.18,5002.3,5000.28,5000.81,272,MES
2024-01-03T14:03:00+00:00,5000.81,5000.92,5000.74,5000.77,209,MES
2024-01-03T14:04:00+00:00,5000.77,5001.36,5000.37,5000.38,388,MES
2024-01-03T14:05:00+00:00,5000.38,5002.26,5000.13,5001.8,199,MES
2024-01-03T14:06:00+00:00,5001.8,5002.86,5001.77,5002.84,228,MES
2024-01-03T14:07:00+00:00,5002.84,5003.1,5002.81,5002.94,168,MES
2024-01-03T14:08:00+00:00,5002.94,5003.74,5002.69,5002.72,232,MES
2024-01-03T14:09:00+00:00,5002.72,5003.37,5002.33,5003.12,234,MES
2024-01-03T14:10:00+00:00,5003.12,5003.9,5003.08,5003.8,366,MES
2024-01-03T14:11:00+00:00,5003.8,5003.83,5003.18,5003.36,361,MES
2024-01-03T14:12:00+00:00,5003.36,5003.6,5001.85,5002.03,299,MES
2024-01-03T14:13:00+00:00,5002.03,5002.98,5001.48,5002.49,306,MES
2024-01-03T14:14:00+00:00,5002.49,5002.73,5002.13,5002.32,180,MES
2024-01-03T14:15:00+00:00,5002.32,5002.45,5000.38,5000.9,201,MES
2024-01-03T14:16:00+00:00,5000.9,5001.31,5000.35,5001.2,235,MES
2024-01-03T14:17:00+00:00,5001.2,5001.46,4999.84,5000.16,158,MES
2024-01-03T14:18:00+00:00,5000.16,5000.73,4999.47,5000.5,302,MES
2024-01-03T14:19:00+00:00,5000.5,5000.63,5000.42,5000.46,297,MES
2024-01-03T14:20:00+00:00,5000.46,5000.95,5000.31,5000.52,279,MES
2024-01-03T14:21:00+00:00,5000.52,5001.35,5000.46,5000.84,230,MES
2024-01-03T14:22:00+00:00,5000.84,5001.5,5000.27,5001.02,257,MES
2024-01-03T14:23:00+00:00,5001.02,5001.62,5000.11,5000.21,243,MES
2024-01-03T14:24:00+00:00,5000.21,5000.24,4999.52,4999.74,291,MES
2024-01-03T14:25:00+00:00,4999.74,4999.76,4998.93,4999.27,442,MES
2024-01-03T14:26:00+00:00,4999.27,4999.43,4998.31,4998.6,308,MES
2024-01-03T14:27:00+00:00,4998.6,4998.77,4997.82,4997.83,176,MES
2024-01-03T14:28:00+00:00,4997.83,4998.0,4996.46,4997.2,141,MES
2024-01-03T14:29:00+00:00,4997.2,4997.25,4996.88,4996.94,116,MES
2024-01-03T14:30:00+00:00,4996.94,4997.22,4996.46,4996.65,244,MES
2024-01-03T14:31:00+00:00,4996.65,4996.88,4995.87,4996.07,162,MES
2024-01-03T14:32:00+00:00,4996.07,4996.58,4995.46,4995.54,336,MES
2024-01-03T14:33:00+00:00,4995.54,4995.87,4995.03,4995.24,238,MES
2024-01-03T14:34:00+00:00,4995.24,4997.29,4995.07,4997.02,243,MES
2024-01-03T14:35:00+00:00,4997.02,4997.7,4996.85,4997.28,119,MES
2024-01-03T14:36:00+00:00,4997.28,4997.29,4997.08,4997.12,348,MES
2024-01-03T14:37:00+00:00,4997.12,4997.66,4996.74,4997.38,315,MES
2024-01-03T14:38:00+00:00,4997.38,4999.15,4997.29,4998.88,261,MES
2024-01-03T14:39:00+00:00,4998.88,5000.49,4998.84,5000.17,284,MES
2024-01-03T14:40:00+00:00,5000.17,5000.88,5000.06,5000.72,229,MES
2024-01-03T14:41:00+00:00,5000.72,5000.89,5000.32,5000.84,248,MES
2024-01-03T14:42:00+00:00,5000.84,5001.83,5000.76,5001.49,299,MES
2024-01-03T14:43:00+00:00,5001.49,5001.56,5000.41,5000.78,335,MES
2024-01-03T14:44:00+00:00,5000.78,5003.14,5000.7,5002.43,305,MES
2024-01-03T14:45:00+00:00,5002.43,5002.59,5001.89,5002.55,151,MES
2024-01-03T14:46:00+00:00,5002.55,5003.34,5002.06,5003.33,264,MES
2024-01-03T14:47:00+00:00,5003.33,5003.42,5002.63,5002.89,252,MES
2024-01-03T14:48:00+00:00,5002.89,5003.45,5002.14,5003.27,317,MES
2024-01-03T14:49:00+00:00,5003.27,5003.84,5003.24,5003.79,327,MES
2024-01-03T14:50:00+00:00,5003.79,5004.04,5003.44,5003.51,339,MES
2024-01-03T14:51:00+00:00,5003.51,5003.92,5002.35,5002.57,167,MES
2024-01-03T14:52:00+00:00,5002.57,5003.52,5002.12,5003.49,223,MES
2024-01-03T14:53:00+00:00,5003.49,5004.59,5003.34,5004.18,280,MES
2024-01-03T14:54:00+00:00,5004.18,5004.94,5004.05,5004.71,247,MES
2024-01-03T14:55:00+00:00,5004.71,5004.88,5004.35,5004.37,252,MES
2024-01-03T14:56:00+00:00,5004.37,5004.52,5003.62,5004.01,266,MES
2024-01-03T14:57:00+00:00,5004.01,5005.09,5003.8,5004.67,420,MES
2024-01-03T14:58:00+00:00,5004.67,5004.95,5004.01,5004.12,389,MES
2024-01-03T14:59:00+00:00,5004.12,5006.03,5003.78,5005.35,299,MES
2024-01-03T15:00:00+00:00,5005.35,5006.19,5005.32,5005.94,284,MES
2024-01-03T15:01:00+00:00,5005.94,5006.46,5005.58,5006.43,80,MES
2024-01-03T15:02:00+00:00,5006.43,5007.27,5006.09,5006.91,232,MES
2024-01-03T15:03:00+00:00,5006.91,5007.04,5006.0,5006.32,181,MES
2024-01-03T15:04:00+00:00,5006.32,5006.33,5005.09,5005.26,326,MES
2024-01-03T15:05:00+00:00,5005.26,5005.63,5005.19,5005.2,243,MES
2024-01-03T15:06:00+00:00,5005.2,5006.0,5005.08,5005.63,231,MES
2024-01-03T15:07:00+00:00,5005.63,5005.66,5005.24,5005.55,327,MES
2024-01-03T15:08:00+00:00,5005.55,5005.72,5005.02,5005.31,276,MES
2024-01-03T15:09:00+00:00,5005.31,5005.77,5004.6,5005.62,277,MES
2024-01-03T15:10:00+00:00,5005.62,5007.23,5005.39,5006.9,221,MES
2024-01-03T15:11:00+00:00,5006.9,5007.26,5006.88,5007.24,228,MES
2024-01-03T15:12:00+00:00,5007.24,5007.32,5005.23,5006.01,277,MES
2024-01-03T15:13:00+00:00,5006.01,5006.26,5005.46,5005.54,270,MES
2024-01-03T15:14:00+00:00,5005.54,5006.15,5004.19,5004.57,96,MES
2024-01-03T15:15:00+00:00,5004.57,5005.12,5003.56,5003.93,298,MES
2024-01-03T15:16:00+00:00,5003.93,5004.03,5002.89,5003.0,245,MES
2024-01-03T15:17:00+00:00,5003.0,5004.05,5002.93,5003.43,259,MES
2024-01-03T15:18:00+00:00,5003.43,5003.64,5002.7,5002.79,312,MES
2024-01-03T15:19:00+00:00,5002.79,5003.4,5002.09,5002.79,227,MES
2024-01-03T15:20:00+00:00,5002.79,5003.57,5002.52,5003.45,230,MES
2024-01-03T15:21:00+00:00,5003.45,5003.49,5001.66,5002.52,335,MES
2024-01-03T15:22:00+00:00,5002.52,5002.82,5001.63,5001.77,325,MES
2024-01-03T15:23:00+00:00,5001.77,5002.02,5000.92,5001.23,314,MES
2024-01-03T15:24:00+00:00,5001.23,5001.63,5000.47,5001.01,197,MES
2024-01-03T15:25:00+00:00,5001.01,5001.27,4999.26,4999.48,286,MES
2024-01-03T15:26:00+00:00,4999.48,5001.24,4999.08,5000.82,315,MES
2024-01-03T15:27:00+00:00,5000.82,5001.93,5000.49,5001.67,241,MES
2024-01-03T15:28:00+00:00,5001.67,5002.19,4999.74,5000.58,166,MES
2024-01-03T15:29:00+00:00,5000.58,5000.66,5000.37,5000.43,270,MES
2024-01-03T15:30:00+00:00,5000.43,5000.83,4999.57,5000.32,249,MES
2024-01-03T15:31:00+00:00,5000.32,5000.36,4999.78,4999.85,181,MES
2024-01-03T15:32:00+00:00,4999.85,5000.13,4999.32,4999.44,198,MES
2024-01-03T15:33:00+00:00,4999.44,5001.71,4998.93,5000.9,272,MES
2024-01-03T15:34:00+00:00,5000.9,5002.97,5000.82,5002.69,234,MES
2024-01-03T15:35:00+00:00,5002.69,5002.77,5002.16,5002.35,305,MES
2024-01-03T15:36:00+00:00,5002.35,5002.5,5001.69,5002.11,246,MES
2024-01-03T15:37:00+00:00,5002.11,5002.17,5001.15,5001.52,277,MES
2024-01-03T15:38:00+00:00,5001.52,5002.03,5001.5,5001.9,240,MES
2024-01-03T15:39:00+00:00,5001.9,5002.17,5001.34,5001.72,350,MES
2024-01-03T15:40:00+00:00,5001.72,5002.05,5001.55,5001.78,199,MES
2024-01-03T15:41:00+00:00,5001.78,5002.18,5001.38,5001.93,191,MES
2024-01-03T15:42:00+00:00,5001.93,5002.19,4999.67,5000.38,247,MES
2024-01-03T15:43:00+00:00,5000.38,5001.38,4999.91,5001.15,192,MES
2024-01-03T15:44:00+00:00,5001.15,5002.54,5001.15,5002.43,329,MES
2024-01-03T15:45:00+00:00,5002.43,5004.64,5002.38,5004.18,276,MES
2024-01-03T15:46:00+00:00,5004.18,5004.87,5003.81,5004.65,253,MES
2024-01-03T15:47:00+00:00,5004.65,5004.67,5003.99,5004.02,425,MES
2024-01-03T15:48:00+00:00,5004.02,5004.07,5003.41,5003.46,282,MES
2024-01-03T15:49:00+00:00,5003.46,5004.4,5003.18,5004.23,126,MES
2024-01-03T15:50:00+00:00,5004.23,5004.42,5003.6,5003.62,173,MES
2024-01-03T15:51:00+00:00,5003.62,5003.63,5003.22,5003.39,205,MES
2024-01-03T15:52:00+00:00,5003.39,5004.03,5002.85,5003.25,371,MES
2024-01-03T15:53:00+00:00,5003.25,5003.37,5001.68,5001.76,221,MES
2024-01-03T15:54:00+00:00,5001.76,5001.78,5001.22,5001.23,243,MES
2024-01-03T15:55:00+00:00,5001.23,5001.28,4999.65,4999.95,208,MES
2024-01-03T15:56:00+00:00,4999.95,5000.37,4999.63,5000.14,212,MES
2024-01-03T15:57:00+00:00,5000.14,5001.23,4999.74,5000.82,354,MES
2024-01-03T15:58:00+00:00,5000.82,5000.88,5000.47,5000.76,147,MES
2024-01-03T15:59:00+00:00,5000.76,5001.12,5000.63,5000.94,119,MES
2024-01-03T16:00:00+00:00,5000.94,5000.95,5000.04,5000.35,324,MES
2024-01-03T16:01:00+00:00,5000.35,5000.42,5000.04,5000.33,280,MES
2024-01-03T16:02:00+00:00,5000.33,5000.54,4999.58,5000.19,247,MES
2024-01-03T16:03:00+00:00,5000.19,5000.49,4998.67,4999.18,160,MES
2024-01-03T16:04:00+00:00,4999.18,5000.21,4998.65,5000.13,299,MES
2024-01-03T16:05:00+00:00,5000.13,5001.17,4999.89,5001.04,224,MES
2024-01-03T16:06:00+00:00,5001.04,5001.5,5000.63,5001.28,340,MES
2024-01-03T16:07:00+00:00,5001.28,5002.62,5001.05,5002.14,135,MES
2024-01-03T16:08:00+00:00,5002.14,5002.25,5001.95,5002.09,318,MES
2024-01-03T16:09:00+00:00,5002.09,5002.41,5001.37,5001.87,299,MES
2024-01-03T16:10:00+00:00,5001.87,5002.38,5001.5,5002.06,275,MES
2024-01-03T16:11:00+00:00,5002.06,5002.3,5000.21,5000.37,176,MES
2024-01-03T16:12:00+00:00,5000.37,5000.97,5000.2,5000.55,164,MES
2024-01-03T16:13:00+00:00,5000.55,5002.16,5000.12,5002.0,267,MES
2024-01-03T16:14:00+00:00,5002.0,5002.58,5001.73,5002.34,213,MES
2024-01-03T16:15:00+00:00,5002.34,5002.4,5001.46,5001.73,202,MES
2024-01-03T16:16:00+00:00,5001.73,5002.03,5000.74,5001.99,196,MES
2024-01-03T16:17:00+00:00,5001.99,5003.02,5001.95,5003.0,304,MES
2024-01-03T16:18:00+00:00,5003.0,5004.1,5002.88,5003.66,204,MES
2024-01-03T16:19:00+00:00,5003.66,5003.84,5003.11,5003.32,354,MES
2024-01-03T16:20:00+00:00,5003.32,5004.02,5002.79,5003.65,262,MES
2024-01-03T16:21:00+00:00,5003.65,5004.06,5002.14,5002.64,369,MES
2024-01-03T16:22:00+00:00,5002.64,5003.07,5001.88,5002.08,378,MES
2024-01-03T16:23:00+00:00,5002.08,5002.86,5002.01,5002.82,256,MES
2024-01-03T16:24:00+00:00,5002.82,5003.16,5002.81,5002.98,370,MES
2024-01-03T16:25:00+00:00,5002.98,5003.07,5001.5,5001.82,264,MES
2024-01-03T16:26:00+00:00,5001.82,5002.47,5001.55,5002.45,130,MES
2024-01-03T16:27:00+00:00,5002.45,5003.47,5002.23,5003.26,263,MES
2024-01-03T16:28:00+00:00,5003.26,5003.52,5001.4,5001.48,366,MES
2024-01-03T16:29:00+00:00,5001.48,5001.81,5000.99,5001.72,357,MES
2024-01-03T16:30:00+00:00,5001.72,5003.03,5001.64,5003.02,128,MES
2024-01-03T16:31:00+00:00,5003.02,5004.62,5002.77,5003.67,344,MES
